Title,Address,District,PostingDate,PostType,Price,Area,Direction,Bedrooms,Bathrooms,Floors,Width_meters,Legal,Interior,Entrancewidth,Area_m2,Price_ty,Bedrooms_n,Bathrooms_n,Floors_n,PropertyType,Legal_cat,Interior_cat,Direction_cat,Price_per_m2,log_Price,log_Area
"Bán căn biệt thự liền kề 120m2 HD Mon, Hàm Nghi, Mỹ Đình 2, Nam Từ Liêm, Hà Nội. LH 0983 786 ***","Dự án Mon City - Hải Đăng City, Đường Hàm Nghi, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,16/12/2024,"Nhà biệt thự, liền kề tại Mon City",42 tỷ,120 m²,Nam,6 phòng,6 phòng,6 tầng,6 m,Sổ đỏ,0,12 m,120.0,42.0,6.0,6.0,6.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Chưa rõ,Nam,350.0,3.7376696182833684,4.787491742782046
Bán nhà biệt thự mặt phố 3 mặt tiền Trịnh Văn Bô - dự án Xuân Phương Garden,"Dự án Xuân Phương Garden, Đường Trịnh Văn Bô, Phường Xuân Phương, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,16/12/2024,"Nhà biệt thự, liền kề tại Xuân Phương Garden",38 tỷ,135 m²,0,0,0,5 tầng,5 m,Có sổ,0,0,135.0,38.0,5.0,5.0,5.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,281.48148148148147,3.6375861597263857,4.90527477843843
"Bán biệt thự Liền kề 130m2 HD Mon, Hàm nghi, Mỹ Đình 2, Nam Từ Liêm, Hà Nội. LH 0983 786 ***","Dự án Mon City - Hải Đăng City, Đường Hàm Nghi, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,16/12/2024,"Nhà biệt thự, liền kề tại Mon City",44 tỷ,130 m²,Đông - Bắc,6 phòng,6 phòng,6 tầng,6 m,Sổ đỏ,0,12 m,130.0,44.0,6.0,6.0,6.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Chưa rõ,Đông - Bắc,338.46153846153845,3.784189633918261,4.867534450455582
Bán liền kề Tây Tứ Trạch 93m2 Vinhomes Green Bay Mễ trì Nam Từ Liêm. LH 0983 786 ***,"Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,16/12/2024,"Nhà biệt thự, liền kề tại Vinhomes Green Bay Mễ Trì",41 tỷ,93 m²,Tây - Bắc,6 phòng,4 phòng,4 tầng,6 m,Sổ đỏ/ Sổ hồng.,"- Tình trạng: Nhà bàn giao thô, đã hoàn thiện mặt ngoài.",14 m,93.0,41.0,6.0,4.0,4.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Cơ bản,Tây - Bắc,440.86021505376345,3.713572066704308,4.532599493153256
"Bán chung cư Nam Trung Yên, Nguyễn Chánh, 60m2, 3,55 tỷ. 0975 118 ***","Dự án A10-A14 Nam Trung Yên, Đường Nguyễn Chánh, Phường Yên Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,19/12/2024,Căn hộ chung cư tại A10-A14 Nam Trung Yên,"3,58 tỷ",60 m²,Tây - Nam,2 phòng,1 phòng,0,0,Sổ đỏ/ Sổ hồng,Cơ bản,0,60.0,3.58,2.0,1.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Cơ bản,Tây - Nam,59.666666666666664,1.275362800412609,4.0943445622221
"Bán nhà Văn Trì, Cầu Diễn 5 tầng 4,7 tỷ có thương lượng","Đường Văn Trì, Phường Minh Khai, Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,19/12/2024,Nhà riêng tại đường Văn Trì,"4,7 tỷ",33 m²,0,3 phòng,4 phòng,5 tầng,"3,6 m",Sổ đỏ/ Sổ hồng,Đầy đủ,3 m,33.0,4.7,3.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,142.42424242424244,1.547562508716013,3.4965075614664802
Bán gấp nhà phân lô phố Xã Đàn - ô tô tránh - kinh doanh - mặt tiền khủng 6.9m - DT 48m2*5t,"Phố Xã Đàn, Phường Nam Đồng, Đống Đa, Hà Nội",Đống Đa,13/12/2024,Nhà riêng tại phố Xã Đàn,"18,46 tỷ",48 m²,0,4 phòng,5 phòng,5 tầng,"6,9 m",Sổ đỏ/ Sổ hồng,Đầy đủ.,6 m,48.0,18.46,4.0,5.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,384.5833333333333,2.9156062290747062,3.871201010907891
Bán gấp nhà phân lô - ô tô tránh - kinh doanh - DT 55m2*5T - MT 4.3m - phố Lê Trọng Tấn,"Đường Lê Trọng Tấn, Phường Định Công, Hoàng Mai, Hà Nội",Hoàng Mai,19/12/2024,Nhà riêng tại đường Lê Trọng Tấn,"17,5 tỷ",55 m²,0,4 phòng,5 phòng,5 tầng,6 m,Sổ đỏ/ Sổ hồng.,0,0,55.0,17.5,4.0,5.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,318.1818181818182,2.8622008809294686,4.007333185232471
"Bán nhà mới đẹp Tây Sơn, Đống Đa, oto đỗ cửa, thang máy, DT 52m/2 - 4 tầng - MT 3.2m. Giá 15.65 tỷ","Đường Tây Sơn, Phường Quang Trung, Đống Đa, Hà Nội",Đống Đa,19/12/2024,Nhà riêng tại đường Tây Sơn,"15,65 tỷ",52 m²,0,0,0,4 tầng,"3,2 m",Sổ net,0,0,52.0,15.65,4.0,4.0,4.0,Nhà riêng,Khác,Chưa rõ,Chưa rõ,300.96153846153845,2.750470916986162,3.9512437185814275
Nhà phố Ngọc Thụy - ô tô đỗ cửa - gara - DT 39m2 x 5 tầng - 6 ngủ - mới cứng - ở luôn,"Đường Ngọc Thụy, Phường Ngọc Lâm, Long Biên, Hà Nội",Long Biên,19/12/2024,Nhà riêng tại đường Ngọc Thụy,"7,5 tỷ",39 m²,0,6 phòng,4 phòng,5 tầng,"3,5 m",0,0,4 m,39.0,7.5,6.0,4.0,5.0,Nhà riêng,Chưa rõ,Chưa rõ,Chưa rõ,192.30769230769232,2.0149030205422647,3.6635616461296463
"Chính chủ bán gấp nhà 4 tầng mặt đường Bát Khối, Thạch Bàn, Long Biên, kinh doanh bất chấp, ô tô","Đường Bát Khối, Phường Thạch Bàn, Long Biên, Hà Nội",Long Biên,19/12/2024,Nhà mặt phố tại đường Bát Khối,16 tỷ,75 m²,0,4 phòng,4 phòng,4 tầng,5 m,Sổ đỏ/ Sổ hồng,Đầy đủ,12 m,75.0,16.0,4.0,4.0,4.0,Nhà mặt phố,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,213.33333333333334,2.772588722239781,4.31748811353631
Bán nhà Nguyễn Đổng chi kinh doanh ô tô ngõ thông 5 tầng nhỉnh 8 tỷ,"Phố Nguyễn Đổng Chi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,19/12/2024,Nhà riêng tại phố Nguyễn Đổng Chi,"8,5 tỷ",35 m²,0,6 phòng,4 phòng,5 tầng,"3,5 m",Sổ đỏ/ Sổ hồng,0,4 m,35.0,8.5,6.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,242.85714285714286,2.1400661634962708,3.5553480614894135
"Bán căn hộ chung cư HH1 Linh Đàm, 2,75 tỷ VND, 66 m2, chính chủ, nội thất đầy đủ","Dự án HH1 Linh Đàm, Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội.",Hoàng Mai,15/12/2024,Căn hộ chung cư tại HH1 Linh Đàm,"2,8 tỷ",66 m²,0,2 phòng,2 phòng,0,0,Hợp đồng mua bán,Đầy đủ,0,66.0,2.8,2.0,2.0,1.0,Căn hộ chung cư,HĐMB,Đầy đủ/Cao cấp,Chưa rõ,42.42424242424242,1.0296194171811581,4.189654742026425
"Chính chủ bán căn hộ 3 ngủ Giá 5,4 tỷ Mỹ Đình Plaza 1, Trần Bình, DT 110m2, đầy đủ nội thất","Dự án Mỹ Đình Plaza, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,19/12/2024,Căn hộ chung cư tại Mỹ Đình Plaza,"5,4 tỷ",110 m²,Tây - Bắc,3 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,110.0,5.4,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Tây - Bắc,49.09090909090909,1.6863989535702288,4.700480365792417
"Bán nhà TĐC Xuân Phương ô tô tránh vỉa hè 5 tầng thang máy 11,9 tỷ 0968 799 ***","Đường Tu Hoàng, Phường Xuân Phương, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,19/12/2024,Nhà riêng tại đường Tu Hoàng,"11,9 tỷ",46 m²,0,4 phòng,4 phòng,5 tầng,4 m,Sổ đỏ nét căng.,0,8 m,46.0,11.9,4.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,258.69565217391306,2.4765384001174837,3.828641396489095
"Chính chủ bán căn hộ 3 ngủ The Garden Hill, 99 Trần Bình, DT: 92m2, giá 5 tỷ đầy đủ nội thất","Dự án The Garden Hills - 99 Trần Bình, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,11/12/2024,Căn hộ chung cư tại The Garden Hills - 99 Trần Bình,5 tỷ,92 m²,Tây - Nam,3 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng.,Đầy đủ,0,92.0,5.0,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Tây - Nam,54.34782608695652,1.6094379124341003,4.5217885770490405
"Bán nhà mặt ngõ lô góc 17,5 tỷ 65m2 7 tầng MT 4,6m ô tô tránh kinh doanh Trần Cung, Cầu Giấy","Phố Trần Cung, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",Cầu Giấy,19/12/2024,Nhà riêng tại phố Trần Cung,"17,5 tỷ",65 m²,0,4 phòng,8 phòng,6 tầng,"4,6 m",Sổ đỏ/ Sổ hồng,Đầy đủ,8 m,65.0,17.5,4.0,8.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,269.2307692307692,2.8622008809294686,4.174387269895637
"2,95 tỷ - nhà 5 tầng - 3 phòng ngủ, Phố Hoàng Quốc Việt - Cầu Giấy - 50m ra phố - sổ đỏ A4","Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",Cầu Giấy,17/12/2024,Nhà riêng tại đường Hoàng Quốc Việt,"2,95 tỷ",15 m²,0,3 phòng,3 phòng,5 tầng,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,15.0,2.95,3.0,3.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,196.66666666666666,1.0818051703517284,2.70805020110221
"Hạ 1 tỷ, siêu phẩm Kim Giang, cực đẹp, ở làm văn phòng, quá víp, trước nhà ô tô tránh, gần mặt phố","Đường Kim Giang, Xã Thanh Liệt, Thanh Trì, Hà Nội",Thanh Trì,19/12/2024,Nhà riêng tại đường Kim Giang,"14,99 tỷ",51 m²,0,4 phòng,5 phòng,5 tầng,"4,6 m",Sổ đỏ/ Sổ hồng,Đầy đủ,10 m,51.0,14.99,4.0,5.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,293.921568627451,2.7073833121145063,3.9318256327243257
"Tứ Hiệp, Thanh Trì, sẵn 3 căn nhà mới kính koong, ô tô tải tránh, thang máy, kinh doanh siêu đỉnh","đường Tứ Hiệp, Xã Ngũ Hiệp, Thanh Trì, Hà Nội",Thanh Trì,16/12/2024,Nhà riêng tại đường Tứ Hiệp,"6,5 tỷ",35 m²,0,4 phòng,5 phòng,5 tầng,"3,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ,15 m,35.0,6.5,4.0,5.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,185.71428571428572,1.8718021769015913,3.5553480614894135
"Siêu phẩm Kim Mã, nhà dân xây, nội thất xịn xò, khu dân trí cao, ở cực sướng, giá quá tốt","Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội",Ba Đình,13/12/2024,Nhà riêng tại phố Kim Mã,"12,1 tỷ",52 m²,0,4 phòng,5 phòng,4 tầng,9 m,Sổ đỏ/ Sổ hồng,0,3 m,52.0,12.1,4.0,5.0,4.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,232.69230769230768,2.4932054526026954,3.9512437185814275
Thanh Xuân - bán căn hộ chung cư mini - 2 ngủ - ô tô vào nhà - gần trường học các cấp - chính chủ,"Đường Kim Giang, Phường Kim Giang, Thanh Xuân, Hà Nội",Thanh Xuân,19/12/2024,"Chung cư mini, căn hộ dịch vụ tại đường Kim Giang","1,65 tỷ",50 m²,0,2 phòng,1 phòng,0,0,Hợp đồng mua bán,Đầy đủ.,0,50.0,1.65,2.0,1.0,1.0,"Chung cư mini, căn hộ dịch vụ",HĐMB,Đầy đủ/Cao cấp,Chưa rõ,33.0,0.5007752879124892,3.912023005428146
Bán nhà Do Nha 43m2 4 tầng 4p ngủ chỉ nhỉnh 5 tỷ,"Đường Do Nha, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,19/12/2024,Nhà riêng tại đường Do Nha,"5,25 tỷ",43 m²,0,4 phòng,4 phòng,4 tầng,"3,5 m",Sổ đỏ/ Sổ hồng,Cơ bản,3 m,43.0,5.25,4.0,4.0,4.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,122.09302325581395,1.6582280766035324,3.7612001156935624
Bán căn hộ Masterise Waterfront H1,"Dự án Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Gia Lâm, Hà Nội",Gia Lâm,19/12/2024,Căn hộ chung cư tại Masteri Waterfront,"2,3 tỷ",32 m²,Đông - Bắc,1 phòng,1 phòng,0,0,Hợp đồng mua bán,Đầy đủ.,0,32.0,2.3,1.0,1.0,1.0,Căn hộ chung cư,HĐMB,Đầy đủ/Cao cấp,Đông - Bắc,71.875,0.8329091229351039,3.4657359027997265
"Chính chủ bán căn hộ 2 ngủ giá 6,5 tỷ DT 97m2, Eurowindow Multi Complex, Trần Duy Hưng, Cầu Giấy","Dự án Eurowindow Multi Complex, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,13/12/2024,Căn hộ chung cư tại Eurowindow Multi Complex,"6,5 tỷ",97 m²,Đông - Nam,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,97.0,6.5,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Đông - Nam,67.01030927835052,1.8718021769015913,4.574710978503383
"Phân lô đấu giá Thạch Bàn, Long Biên, ô tô xếp hàng, kinh doanh đa dạng các loại hình, vỉa hè 4m","Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội",Long Biên,17/12/2024,"Nhà biệt thự, liền kề tại đường Thạch Bàn","16,2 tỷ",75 m²,0,4 phòng,8 phòng,4 tầng,5 m,Sổ đỏ/ Sổ hồng.,Đầy đủ,18 m,75.0,16.2,4.0,8.0,4.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,216.0,2.785011242238338,4.31748811353631
Bán Nhà Lê Trọng Tấn- Ô Tô Qua- 45m2x6T- Ở ngay- Ngõ rộng! Giá 11.9 Tỷ,"Đường Lê Trọng Tấn, Phường Khương Trung, Thanh Xuân, Hà Nội",Thanh Xuân,19/12/2024,Nhà riêng tại đường Lê Trọng Tấn,"11,9 tỷ",45 m²,0,4 phòng,4 phòng,0,4 m,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,45.0,11.9,4.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,264.44444444444446,2.4765384001174837,3.8066624897703196
"Chính chủ gửi bán căn chung cư Pandora Triều Khúc, full nội thất cả tỷ, chỉ việc về ở ăn Tết","Dự án Pandora 53 Triều Khúc, Đường Triều Khúc, Phường Thanh Xuân Nam, Thanh Xuân, Hà Nội",Thanh Xuân,19/12/2024,Căn hộ chung cư tại Pandora 53 Triều Khúc,"6,85 tỷ","79,47 m²",0,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,79.47,6.85,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,86.1960488234554,1.9242486522741338,4.375379591952088
"Nhà khu vực Võng Thị, Tây Hồ, 5 tầng, vừa ở vừa kinh doanh, thông số vượt trội. Nhà mới đón tết","đường Võng Thị, Phường Thụy Khuê, Tây Hồ, Hà Nội",Tây Hồ,13/12/2024,Nhà riêng tại đường Võng Thị,"12,3 tỷ",55 m²,0,0,0,5 tầng,0,Sổ đỏ/ Sổ hồng,0,0,55.0,12.3,4.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,223.63636363636363,2.509599262378372,4.007333185232471
"Bán gấp nhà mặt phố Hàng Bột, chủ nhà xây chất lượng cho thuê gần 2 năm nay cần bán để chuyển đổi","Đường Hàng Bột, Phường Hàng Bột, Đống Đa, Hà Nội",Đống Đa,19/12/2024,Nhà mặt phố tại đường Hàng Bột,20 tỷ,43 m²,0,6 phòng,6 phòng,6 tầng,10 m,Sổ đỏ/ Sổ hồng,0,0,43.0,20.0,6.0,6.0,6.0,Nhà mặt phố,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,465.1162790697674,2.995732273553991,3.7612001156935624
"Chỉ 7.9 tỷ có ngay căn nhà 40m2 x 6,5 tầng mới tinh, trung tâm quận Ba Đình, phố Đào Tấn, Linh Lang","Đường Đào Tấn, Phường Liễu Giai, Ba Đình, Hà Nội",Ba Đình,19/12/2024,Nhà riêng tại đường Đào Tấn,"7,9 tỷ",40 m²,0,4 phòng,5 phòng,6 tầng,4 m,Sổ đỏ/ Sổ hồng,0,"2,2 m",40.0,7.9,4.0,5.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,197.5,2.066862759472976,3.6888794541139363
"Hàng hiếm! Em cần bán lô LK 80m2, Đông Nam, tổng tiền rẻ nhất thị trường, vị trí đẹp, có thang máy","Dự án An Lạc Green Symphony, Xã Vân Canh, Hoài Đức, Hà Nội",Hoài Đức,19/12/2024,"Nhà biệt thự, liền kề tại An Lạc Green Symphony","13,4 tỷ",80 m²,Đông - Nam,0,0,4 tầng,5 m,Hợp đồng mua bán,Cơ bản,"7,5 m",80.0,13.4,5.0,5.0,4.0,"Nhà biệt thự, liền kề",HĐMB,Cơ bản,Đông - Nam,167.5,2.5952547069568657,4.382026634673881
"Chính chủ bán căn hộ 2PN căn góc dự án A10 Nam Trung Yên, DT 72m2 giá 5 tỷ full nội thất","Dự án A10-A14 Nam Trung Yên, Phường Yên Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,18/12/2024,Căn hộ chung cư tại A10-A14 Nam Trung Yên,5 tỷ,72 m²,Tây - Bắc,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,72.0,5.0,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Tây - Bắc,69.44444444444444,1.6094379124341003,4.276666119016055
"Bán nhà 50m x 6T khu phân lô Quân Đội phố Hoàng Quốc Việt, Phùng Chí Kiên, ngõ rộng ô tô ra vào","Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",Cầu Giấy,19/12/2024,Nhà riêng tại đường Hoàng Quốc Việt,"14,7 tỷ",50 m²,0,3 phòng,5 phòng,6 tầng,4 m,Sổ đỏ/ Sổ hồng,Cơ bản,4 m,50.0,14.7,3.0,5.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,294.0,2.6878474937846906,3.912023005428146
Bán nhà mặt ngõ 36 Đào Tấn kinh doanh 5 tầng giá 11.5 tỷ,"Ngõ 36, Đường Đào Tấn, Phường Liễu Giai, Ba Đình, Hà Nội",Ba Đình,19/12/2024,Nhà riêng tại đường Đào Tấn,"11,5 tỷ",47 m²,0,4 phòng,5 phòng,5 tầng,"3,9 m",Sổ đỏ/ Sổ hồng,Đầy đủ,6 m,47.0,11.5,4.0,5.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,244.68085106382978,2.4423470353692043,3.8501476017100584
"Siêu phẩm đón tết. Nhà 43m2 x 7 tầng xây mới, ngõ ô tô, kinh doanh đỉnh, phố Nguyễn Khánh Toàn","Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Cầu Giấy, Hà Nội",Cầu Giấy,13/12/2024,Nhà riêng tại đường Nguyễn Khánh Toàn,"14,5 tỷ",43 m²,0,4 phòng,5 phòng,7 tầng,"5,8 m",Sổ đỏ/ Sổ hồng,Cơ bản,5 m,43.0,14.5,4.0,5.0,7.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,337.2093023255814,2.6741486494265287,3.7612001156935624
"Chính chủ bán căn hộ 2 ngủ Ecolife Capitol, Tố Hữu giá 4,5 tỷ, DT 76m2, đầy đủ đồ","Dự án Ecolife Capitol, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,18/12/2024,Căn hộ chung cư tại Ecolife Capitol,"4,5 tỷ",76 m²,Tây - Nam,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng.,"Đầy đủ - Nội thất đầy đủ, sẵn sàng cho cuộc sống mới.",0,76.0,4.5,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Tây - Nam,59.21052631578947,1.5040773967762742,4.330733340286331
"Siêu hoa hậu. Quang Trung Hà Đông, DT: 46m2, giá hơn 10 tỷ, 5 tầng thang máy, ô tô ngủ trong nhà","Phường Quang Trung, Hà Đông, Hà Nội",Hà Đông,19/12/2024,Nhà riêng tại phường Quang Trung,"10,1 tỷ",46 m²,0,6 phòng,5 phòng,5 tầng,"4,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,46.0,10.1,6.0,5.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,219.56521739130434,2.312535423847214,3.828641396489095
"Bán nhà 40m2 x 6 tầng thang máy, xây mới, đẹp long lanh, phố Đào Tấn, Linh Lang, Ba Đình. 7,9 tỷ","Đường Đào Tấn, Phường Cống Vị, Ba Đình, Hà Nội",Ba Đình,13/12/2024,Nhà riêng tại đường Đào Tấn,"7,9 tỷ",40 m²,0,3 phòng,4 phòng,6 tầng,4 m,Sổ đỏ/ Sổ hồng,Cơ bản,"2,2 m",40.0,7.9,3.0,4.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,197.5,2.066862759472976,3.6888794541139363
"Bán căn 3PN, 2VS 80m2 tòa CT9 KĐT Định Công giá bán 4 tỷ liên hệ: 0904 250 ***","Dự án KĐT Định Công, Phường Định Công, Hoàng Mai, Hà Nội",Hoàng Mai,19/12/2024,Căn hộ chung cư tại Khu đô thị mới Định Công,4 tỷ,80 m²,0,3 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ.,0,80.0,4.0,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,50.0,1.3862943611198906,4.382026634673881
"Chính chủ bán căn hộ 120m2 giá 5,5 tỷ tại C37 Bắc Hà Tower, Tố Hữu, thiết kế 3 ngủ, đủ đồ","Dự án C37 Bộ Công An - Bắc Hà Tower, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,18/12/2024,Căn hộ chung cư tại C37 Bộ Công An - Bắc Hà Tower,"5,5 tỷ",120 m²,Tây - Bắc,3 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng.,Đầy đủ,0,120.0,5.5,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Tây - Bắc,45.833333333333336,1.7047480922384253,4.787491742782046
"Chính chủ bán căn hộ 4 ngủ, BC Đông Nam 146m2 giá chỉ 6,3 tỷ tại HH2 Bắc Hà, Tố Hữu","Dự án HH2 Bắc Hà, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,19/12/2024,Căn hộ chung cư tại HH2 - Bắc Hà,"6,3 tỷ",146 m²,Tây - Bắc,4 phòng,3 phòng,0,0,Sổ đỏ/ Sổ hồng,"Đầy đủ + Nội thất đầy đủ, chỉ việc dọn vào ở ngay. Căn hộ được trang bị nội thất hiện đại và tiện nghi.",0,146.0,6.3,4.0,3.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Tây - Bắc,43.15068493150685,1.840549633397487,4.983606621708336
"Tôi chính chủ nhà cần bán căn hộ 194m2 đã có đồ, tầng cao thoáng mát, nhà có 2 slot ô tô dưới hầm","Dự án Discovery Complex, Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Cầu Giấy,19/12/2024,Căn hộ chung cư tại Discovery Complex,"12,5 tỷ",194 m²,Tây - Bắc,4 phòng,3 phòng,0,0,Hợp đồng mua bán,Đầy đủ,0,194.0,12.5,4.0,3.0,1.0,Căn hộ chung cư,HĐMB,Đầy đủ/Cao cấp,Tây - Bắc,64.43298969072166,2.5257286443082556,5.267858159063328
"Gia đình bán căn 2 ngủ 79m2, ban công Đông Nam, đủ nội thất, sổ đỏ. Giá 4,4 tỷ 17T Hoàng Đạo Thúy","Dự án Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,19/12/2024,Căn hộ chung cư tại Khu đô thị Trung Hòa - Nhân Chính,"4,4 tỷ",79 m²,Tây - Bắc,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,79.0,4.4,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Tây - Bắc,55.69620253164557,1.4816045409242156,4.3694478524670215
"Bán nhà mặt phố Đỗ Mười, Hoàng Liệt, Hoàng Mai, Hà Nội, 50 tỷ, 188 m2, chính chủ, view đẹp","Đường Đỗ Mười, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",Hoàng Mai,19/12/2024,Nhà mặt phố tại đường Đỗ Mười,50 tỷ,188 m²,0,0,0,8 tầng,20 m,Sổ đỏ/ Sổ hồng,0,0,188.0,50.0,5.0,5.0,8.0,Nhà mặt phố,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,265.9574468085106,3.912023005428146,5.236441962829949
